0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
62,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
50,19,1,0,2,0,1,3,4,4,1,2,2,2,2,1,1
72,16,1,1,2,0,1,1,4,1,1,2,2,2,1,2,0
54,16,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
70,16,1,0,1,0,1,1,4,1,1,2,1,1,2,1,0
57,15,1,0,2,0,5,1,4,1,2,2,2,2,1,2,1
58,21,5,0,1,0,1,1,4,1,1,2,2,2,2,2,0
64,20,1,0,1,0,1,1,4,1,1,2,2,1,2,1,0
56,20,5,2,2,0,1,1,2,1,1,2,2,2,1,2,0
2,0,5,7,2,0,1,1,0,1,1,2,2,0,1,1,0
63,19,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
76,11,3,0,1,0,1,1,4,4,1,1,2,2,1,1,0
30,19,5,0,2,0,1,1,4,4,1,2,2,2,2,1,1
23,20,5,2,2,0,1,1,4,1,1,2,2,2,1,1,1
58,20,1,1,2,0,1,1,2,1,1,2,2,2,1,1,1
76,17,1,0,2,0,1,1,2,2,1,2,2,2,1,1,0
42,19,5,0,2,0,1,1,4,1,1,2,2,2,2,1,1
60,16,1,0,1,0,1,1,4,1,1,1,2,2,1,1,1
71,19,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
84,16,2,0,2,0,1,1,4,1,1,2,2,2,2,2,0
22,16,5,13,2,0,1,3,4,1,1,2,2,2,1,1,1
65,19,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
35,13,5,0,1,0,1,1,4,4,1,2,2,1,2,1,0
58,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
27,16,1,1,2,0,1,3,4,2,1,2,2,2,2,1,1
11,8,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
2,0,5,2,2,1,1,1,0,4,1,2,2,0,1,1,0
44,24,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
41,16,3,2,2,0,1,1,4,4,1,2,2,2,2,1,0
57,16,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
38,11,1,2,2,0,1,3,4,1,1,2,2,2,2,1,0
53,18,1,1,2,0,3,1,3,3,1,2,2,2,1,1,1
27,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
20,17,5,15,2,0,1,3,4,4,1,2,2,2,1,1,1
69,7,1,1,2,0,1,1,4,1,1,2,2,2,1,2,0
67,19,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
23,21,5,0,2,0,1,1,4,2,1,2,2,2,2,1,1
20,19,5,2,2,0,1,1,4,4,1,2,2,2,2,1,0
59,21,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
58,19,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
51,20,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
31,21,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
48,16,3,0,2,0,1,1,4,4,1,2,2,2,2,1,1
80,18,2,0,2,0,1,1,2,1,1,2,2,2,1,2,0
70,17,1,1,1,0,1,1,4,1,1,1,2,2,2,1,0
46,24,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
53,17,3,0,2,0,1,1,4,1,1,2,2,2,1,2,1
47,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
36,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
84,18,2,0,1,0,1,1,4,1,1,2,2,2,2,1,0
65,22,1,0,2,0,1,1,4,4,1,2,2,2,1,1,0
70,19,3,0,2,0,1,1,2,1,1,2,2,2,1,1,0
5,3,5,2,2,1,1,1,0,2,1,2,2,2,1,1,0
47,11,5,13,2,0,5,1,4,1,2,2,2,2,1,1,1
35,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
61,19,3,13,1,0,1,1,4,2,1,2,2,2,2,1,0
11,8,5,2,2,1,1,1,0,1,1,2,2,2,1,3,0
26,15,5,7,2,0,1,1,4,1,1,2,2,2,2,1,0
64,20,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
32,19,5,16,2,0,1,3,4,1,1,2,2,2,2,1,0
48,22,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
42,20,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
31,21,1,1,2,0,1,1,4,3,1,2,2,2,2,1,1
41,19,4,0,2,0,1,1,4,2,1,2,2,2,1,1,1
45,16,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
57,20,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
13,9,5,2,2,1,1,1,0,3,1,2,2,2,1,1,0
22,13,5,16,1,0,1,3,4,1,1,2,2,2,2,1,0
51,16,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
48,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
53,23,1,0,2,0,1,1,4,4,1,2,2,2,2,1,0
11,8,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
67,16,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
77,17,3,0,2,0,1,1,4,2,1,2,2,2,2,1,0
33,16,1,15,2,0,1,3,4,1,1,2,2,2,2,2,0
74,20,2,0,1,0,1,1,4,4,1,1,1,1,2,1,0
15,12,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
54,9,4,0,1,0,1,1,4,1,1,2,2,1,1,1,0
38,16,1,1,2,0,1,1,4,1,1,2,2,2,1,2,1
55,13,1,0,2,0,1,1,4,3,1,2,2,2,1,1,1
67,22,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
59,23,1,0,1,0,1,1,2,1,1,1,2,2,1,1,0
16,13,5,2,2,1,1,1,0,4,1,2,2,2,2,1,1
87,9,2,0,1,0,1,1,4,1,1,1,2,1,2,9,0
43,22,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
72,20,3,0,1,0,1,1,2,1,1,1,2,2,1,3,0
93,14,2,0,1,0,1,1,4,1,1,2,2,2,2,2,0
63,14,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
62,21,1,0,2,0,1,1,2,1,1,2,2,2,1,2,0
26,21,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
60,16,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
5,3,5,2,2,1,1,1,0,2,1,2,2,2,2,1,0
63,21,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
6,3,5,2,2,7,1,1,0,4,1,2,2,2,2,1,0
60,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,0
18,16,5,7,2,0,1,1,4,2,1,2,2,2,1,1,0
52,15,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
20,16,5,2,2,0,1,1,4,2,1,2,2,2,1,1,1
45,16,1,0,2,0,1,1,3,1,1,2,2,2,1,1,1
19,19,5,17,2,0,1,3,4,2,1,2,2,2,2,2,0
29,18,3,2,1,0,1,1,2,2,1,1,2,2,1,1,0
59,16,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
41,15,3,0,1,0,1,1,4,4,1,2,1,2,2,1,1
15,11,5,2,2,2,1,1,0,4,1,2,2,2,1,1,0
87,11,2,0,1,0,1,1,4,4,1,1,2,1,2,1,0
93,16,2,16,1,0,1,1,4,1,1,1,2,1,2,1,0
7,3,5,7,2,7,1,1,0,4,1,2,2,2,2,1,0
89,16,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
61,19,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
59,17,1,1,1,0,1,1,4,4,1,2,2,1,2,1,1
45,19,3,4,2,0,1,3,4,2,1,2,2,2,1,1,1
67,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
0,0,5,2,2,1,1,0,0,1,1,2,2,0,2,1,0
57,18,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
19,16,5,2,2,0,1,1,4,1,1,2,2,2,2,1,0
47,19,1,1,2,0,1,1,2,1,1,2,2,2,2,1,1
47,20,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
15,11,5,16,2,0,1,3,0,4,1,2,2,2,2,2,0
34,20,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
15,13,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
17,13,5,2,2,1,3,1,4,1,1,2,2,2,1,1,0
41,18,1,1,2,0,1,1,3,2,1,2,2,2,1,9,1
45,13,1,1,2,0,4,1,4,1,2,2,2,2,2,1,1
67,21,1,1,2,0,1,3,4,2,1,2,2,2,2,1,0
31,22,1,0,2,0,1,1,1,1,1,2,2,2,1,1,0
64,22,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
59,16,1,1,2,0,1,1,4,1,1,2,2,2,1,2,0
27,20,5,2,2,0,1,1,4,4,1,2,2,2,1,1,0
46,16,3,16,2,0,1,3,4,2,1,2,2,2,1,1,0
73,19,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
70,18,1,1,2,0,1,1,2,2,1,2,2,2,1,1,1
47,17,5,16,2,0,1,3,4,1,1,2,2,2,1,2,0
50,17,3,0,2,0,1,1,2,4,1,2,2,2,2,2,0
17,19,5,2,2,7,1,3,4,4,1,2,2,2,2,1,1
79,20,1,0,1,0,1,1,2,1,1,1,2,2,1,1,0
4,1,5,2,2,2,1,1,0,1,1,2,2,0,1,1,0
70,19,1,0,2,0,1,1,4,2,1,2,2,2,2,1,0
23,18,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
21,19,5,2,2,0,1,1,4,2,1,2,2,2,1,9,0
59,22,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
83,12,3,0,1,0,1,1,4,1,1,2,2,1,2,1,0
41,19,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
13,9,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
54,19,1,0,2,0,4,1,2,4,2,2,2,2,1,1,1
7,5,5,2,2,5,1,1,0,4,1,2,2,2,2,1,0
5,2,5,2,2,1,1,1,0,2,1,2,2,2,2,1,0
18,16,5,7,2,0,1,1,4,2,1,2,2,2,1,1,1
50,16,1,1,1,0,1,1,4,4,1,1,2,2,2,1,0
63,16,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
14,11,5,7,2,0,1,1,0,4,1,2,2,2,1,1,0
31,19,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
53,23,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
46,18,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
58,20,1,1,2,0,1,1,4,3,1,2,2,2,2,1,1
48,18,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
72,21,4,0,2,0,1,1,4,4,1,2,2,2,2,2,0
26,20,1,1,2,0,1,3,4,1,1,2,2,2,2,1,1
68,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
48,20,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
6,3,5,2,2,7,1,1,0,4,1,2,2,2,1,1,0
21,19,5,17,2,0,5,1,4,2,2,2,2,2,1,1,0
9,6,5,2,2,7,1,1,0,1,1,2,2,2,2,1,0
37,16,3,0,2,0,1,1,4,1,1,2,2,2,2,9,0
1,0,5,2,2,1,1,1,0,1,1,2,2,0,1,1,0
12,10,5,2,2,1,1,1,0,3,1,2,2,2,2,1,0
52,19,3,17,2,0,1,1,4,1,1,2,2,2,1,2,1
59,16,1,1,2,0,1,1,4,1,1,2,2,2,2,2,0
27,18,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
70,11,1,1,1,0,1,1,2,4,1,1,2,2,1,1,0
28,23,1,1,2,0,5,1,4,1,2,2,2,2,2,2,0
60,16,5,17,1,0,1,1,4,2,1,2,2,1,1,2,0
2,0,5,2,2,1,1,1,0,1,1,2,2,0,1,1,0
28,20,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
51,14,3,16,1,0,1,3,4,4,1,2,1,1,1,2,0
41,19,3,2,2,0,1,1,4,4,1,2,2,2,2,1,1
18,14,5,2,2,0,1,1,4,1,1,2,2,2,1,1,1
58,16,1,1,1,0,1,1,4,2,1,2,2,1,1,1,0
74,16,1,0,2,0,1,1,4,4,1,2,2,2,1,1,0
52,17,3,0,1,0,1,1,4,4,1,2,1,2,1,1,0
15,12,5,7,2,7,1,1,0,4,1,2,2,2,2,2,0
44,21,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
50,13,5,0,1,0,1,1,4,1,1,2,2,2,2,1,1
82,16,1,0,2,0,1,1,2,1,1,2,2,2,1,2,0
46,21,5,2,2,0,1,1,4,2,1,2,2,2,2,9,1
27,17,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
61,21,5,2,2,0,1,1,4,1,1,2,2,2,1,1,1
9,5,5,3,2,1,1,1,0,1,1,2,2,2,1,2,0
53,19,1,1,2,0,1,1,3,2,1,2,2,2,2,1,1
88,18,2,0,1,0,1,1,4,2,1,2,1,2,2,1,0
14,11,5,2,2,7,1,3,0,1,1,2,2,2,1,2,0
42,19,3,0,2,0,1,1,4,1,1,2,2,2,2,2,1
49,19,3,0,2,0,1,1,2,2,1,2,2,2,1,1,0
13,10,5,2,2,5,1,1,0,1,1,2,2,2,1,2,0
66,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
38,20,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
81,10,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
17,13,5,2,2,1,1,3,4,1,1,2,2,2,1,1,0
25,19,5,7,2,0,1,1,4,1,1,2,2,2,2,2,1
12,9,5,2,1,7,1,1,0,1,1,1,2,1,1,2,0
64,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,0
78,16,2,0,2,0,1,1,4,4,1,2,2,2,2,1,0
24,21,1,1,2,0,1,3,4,1,1,2,2,2,2,3,1
67,13,1,0,1,0,1,1,4,2,1,2,2,1,2,1,0
55,16,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
57,18,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
15,11,5,2,2,2,1,1,0,2,1,2,2,2,2,1,0
72,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
27,22,5,2,2,0,1,1,4,1,1,2,2,2,2,2,0
55,13,1,0,1,0,1,1,4,1,1,2,2,2,1,1,0
22,15,5,2,2,0,1,1,4,1,1,2,2,2,1,2,1
62,19,1,1,1,0,1,1,4,1,1,2,2,2,1,2,0
17,14,5,2,2,7,1,1,4,1,1,2,2,2,2,1,1
16,13,5,2,2,1,1,1,0,2,1,2,2,2,1,1,1
80,23,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
60,19,3,0,2,0,1,1,4,2,1,2,2,2,1,1,1
74,20,1,0,2,0,1,1,2,4,1,2,2,2,1,1,1
74,16,2,0,2,0,1,1,4,4,1,2,2,2,2,1,0
25,19,5,0,2,0,1,1,4,2,1,2,2,2,1,1,1
19,19,5,17,2,0,1,3,4,1,1,2,2,2,2,2,0
51,21,3,0,2,0,1,3,2,2,1,2,2,2,1,9,1
45,19,5,0,2,0,1,1,3,2,1,2,2,2,1,1,1
84,16,1,0,1,0,1,1,2,4,1,1,2,1,1,1,0
27,18,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
72,21,1,0,1,0,1,1,2,4,1,2,1,2,1,1,0
78,16,1,0,2,0,1,1,2,1,1,2,2,2,1,1,0
75,1,4,0,1,0,1,1,4,1,1,2,2,1,2,2,0
48,16,1,1,2,0,1,1,4,3,1,2,2,2,1,1,0
13,10,5,7,2,8,1,1,0,2,1,2,2,2,2,1,0
53,15,5,13,2,0,1,1,4,1,1,2,2,2,2,2,0
21,16,5,2,2,0,1,1,4,1,1,2,2,2,2,2,0
80,16,1,0,2,0,1,1,2,4,1,2,2,2,1,1,0
49,11,2,0,2,0,1,3,4,4,1,2,2,2,2,1,1
73,19,3,0,2,0,1,1,4,4,1,2,2,2,2,1,0
33,19,1,0,2,0,1,1,4,2,1,2,2,2,2,9,1
2,0,5,2,2,2,1,1,0,4,1,2,2,0,2,6,0
93,13,2,16,1,0,1,1,4,4,1,1,2,1,2,1,0
16,13,5,7,2,7,1,1,0,1,1,2,2,2,2,2,0
86,9,5,10,1,0,1,1,4,4,1,1,2,1,2,2,0
56,12,3,0,1,0,1,1,4,4,1,1,2,2,1,1,1
78,22,1,0,1,0,1,1,4,1,1,2,2,2,1,1,0
65,21,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
48,20,3,0,2,0,1,1,2,1,1,2,2,2,1,2,1
67,16,1,0,2,0,1,1,4,4,1,2,2,2,2,2,0
29,19,5,16,2,0,1,3,4,1,1,2,2,2,2,2,0
31,19,5,7,2,0,1,1,4,4,1,2,2,2,2,2,1
44,19,1,16,2,0,1,3,4,1,1,2,2,2,1,1,0
31,23,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
49,18,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
41,22,4,0,2,0,1,1,4,2,1,2,2,2,2,1,1
10,7,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
78,20,1,1,2,0,1,3,4,1,1,2,2,2,2,1,0
22,19,5,3,2,0,1,1,4,4,1,2,2,2,2,2,1
21,16,5,4,2,0,5,1,4,1,2,2,2,2,1,6,1
79,16,1,0,1,0,1,1,4,1,1,1,2,2,1,1,0
24,18,5,4,2,0,1,1,4,2,1,2,2,2,2,1,1
34,18,3,2,2,0,1,3,4,1,1,2,2,2,2,1,1
54,20,1,1,2,0,1,1,2,4,1,2,2,2,2,8,1
23,21,5,0,2,0,1,3,4,1,1,2,2,2,2,8,1
14,11,5,2,2,8,1,1,0,1,1,2,2,2,2,2,0
2,0,5,2,2,5,1,1,0,1,1,2,2,0,2,1,0
59,16,1,0,2,0,1,1,4,1,1,2,2,2,2,2,1
64,22,1,1,2,0,1,1,4,2,1,2,2,2,2,2,0
15,12,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
39,17,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
77,19,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
35,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
46,18,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
60,17,1,1,2,0,1,1,4,1,1,2,2,2,2,2,1
28,15,5,3,2,0,1,1,4,1,1,2,2,2,2,1,1
38,14,5,16,1,0,1,1,4,4,1,2,2,1,1,1,0
4,1,5,2,2,1,1,1,0,1,1,2,2,0,1,1,0
71,17,2,0,1,0,1,1,4,1,1,2,2,2,2,2,0
62,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
25,21,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
21,16,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
17,13,5,3,2,8,1,1,4,4,1,2,2,2,2,2,0
23,16,5,0,2,0,2,1,4,4,1,2,2,2,1,1,0
93,17,2,0,1,0,1,1,2,1,1,1,1,2,1,1,0
31,19,5,2,2,0,1,3,4,2,1,2,2,2,2,1,1
59,20,5,0,2,0,1,1,4,1,1,2,2,2,1,2,1
15,12,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
34,19,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
11,8,5,3,2,3,3,1,0,1,1,2,2,2,1,1,0
28,16,5,13,2,0,1,1,4,1,1,2,2,2,1,2,1
32,15,1,12,2,0,1,3,4,4,1,2,2,2,2,1,1
45,16,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
65,16,1,1,2,0,1,1,4,3,1,2,2,2,2,1,0
22,19,5,0,2,0,1,3,4,1,1,2,2,2,1,1,1
57,21,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
49,20,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
53,19,1,16,2,0,1,1,4,2,1,2,2,2,1,2,0
81,16,2,0,1,0,1,1,4,2,1,1,2,2,2,1,0
42,20,2,0,2,0,1,1,4,1,1,2,2,2,2,1,1
82,15,2,0,2,0,1,3,2,1,1,2,2,2,2,1,0
69,16,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
11,7,5,4,2,1,1,1,0,1,1,2,2,2,2,1,0
56,19,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
52,21,1,0,2,0,1,1,2,1,1,2,2,2,1,2,1
30,19,1,17,2,0,1,3,4,1,1,2,2,2,1,2,0
31,12,5,0,2,0,1,1,4,1,1,2,2,2,1,1,0
19,16,5,2,2,0,1,1,4,4,1,2,2,2,1,1,0
32,19,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
5,3,5,2,2,7,1,1,0,4,1,2,2,2,2,2,0
61,22,3,0,2,0,1,1,2,1,1,2,2,2,2,1,1
36,21,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
93,21,2,16,1,0,1,1,4,4,1,2,2,1,2,2,0
64,19,5,16,1,0,1,1,4,1,1,1,1,1,2,1,0
71,16,5,0,2,0,1,1,4,4,1,2,2,2,2,1,0
64,20,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
13,9,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
51,11,1,1,1,0,1,1,4,1,1,2,2,1,2,1,0
68,21,1,0,1,0,1,1,3,1,1,1,2,2,1,1,1
6,3,5,7,2,5,1,1,0,1,1,2,2,2,1,2,0
46,17,3,0,2,0,1,1,4,1,1,2,2,2,1,2,1
37,21,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
56,20,1,0,2,0,1,1,3,1,1,2,2,2,1,1,1
7,5,5,7,2,5,1,1,0,1,1,2,2,2,2,1,0
36,21,1,0,2,0,1,1,4,1,1,2,2,2,2,2,1
59,19,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
52,19,5,0,2,0,1,1,4,2,1,2,2,2,2,2,1
55,22,1,1,1,0,1,3,4,1,1,2,2,1,2,3,0
27,20,1,0,2,0,1,3,4,1,1,2,2,2,2,1,1
6,1,5,7,2,0,1,1,0,1,1,2,2,2,1,2,0
59,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
70,17,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
4,2,5,2,2,2,1,1,0,4,1,2,2,0,2,1,0
33,14,5,16,2,0,1,3,4,1,1,2,2,2,1,2,0
0,0,5,2,2,1,1,0,0,2,1,2,2,0,1,1,0
37,19,4,0,2,0,1,1,4,2,1,2,2,2,2,2,1
62,21,1,0,1,0,1,3,4,2,1,2,2,1,2,1,0
68,20,1,0,2,0,4,1,2,1,2,2,2,2,1,1,0
6,3,5,2,2,2,1,1,0,1,1,2,2,2,2,1,0
45,16,1,1,2,0,1,1,4,1,1,2,2,2,1,3,1
51,13,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
22,21,5,0,2,0,1,3,4,1,1,2,2,2,1,1,1
40,21,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
10,6,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
15,11,5,10,2,7,1,1,0,4,1,2,2,2,1,1,0
66,16,1,0,2,0,1,1,4,4,1,2,2,2,1,1,0
40,22,5,0,2,0,1,1,4,1,1,2,2,2,2,1,1
65,17,3,0,1,0,1,3,4,4,1,2,2,1,1,1,0
12,9,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
68,19,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
42,20,3,13,2,0,1,1,4,4,1,2,2,2,1,1,1
66,16,1,0,2,0,1,1,2,2,1,2,2,2,1,1,0
49,19,1,0,1,0,1,1,4,1,1,2,2,2,1,1,0
81,1,3,0,2,0,4,1,4,1,2,2,2,2,2,1,0
34,19,3,13,2,0,1,1,2,2,1,2,2,2,1,1,1
29,17,4,17,2,0,1,3,4,1,1,2,2,2,2,1,0
30,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
53,15,5,0,1,0,1,3,4,4,1,2,2,1,1,2,0
40,20,1,1,1,0,1,1,4,4,1,1,2,2,2,1,0
70,17,1,1,1,0,1,1,4,2,1,1,2,2,2,1,0
47,21,1,0,1,0,1,3,2,2,1,1,2,2,1,9,1
49,16,4,0,2,0,1,1,4,1,1,2,2,2,1,1,1
47,19,3,12,2,0,1,1,4,1,1,2,2,2,2,1,1
32,24,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
48,20,4,0,2,0,1,1,4,1,1,2,2,2,2,2,1
12,9,5,7,2,0,1,1,0,1,1,2,2,2,2,2,0
60,20,1,0,2,0,1,1,2,4,1,2,2,2,1,1,1
71,19,1,0,1,0,1,1,4,2,1,1,2,2,2,1,0
21,19,5,17,2,0,1,1,4,1,1,2,2,2,1,1,1
7,4,5,7,2,0,1,1,0,1,1,2,2,2,2,2,0
16,13,5,2,2,3,1,1,0,1,1,2,2,2,1,2,0
74,21,1,0,2,0,1,1,3,1,1,2,2,2,1,1,0
65,16,1,1,1,0,1,1,3,1,1,1,2,2,1,1,0
40,19,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
67,16,3,0,1,0,1,1,2,1,1,1,2,2,1,1,0
21,16,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
48,21,3,0,2,0,1,1,4,2,1,2,2,2,1,1,1
6,3,5,2,2,2,1,1,0,1,1,2,2,2,1,6,0
13,10,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
68,16,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
56,20,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
0,0,5,7,2,8,1,0,0,2,1,2,2,0,1,1,0
44,13,3,16,2,0,1,1,4,1,1,2,2,2,1,2,0
13,10,5,2,2,7,1,1,0,2,1,2,2,2,2,1,0
55,16,4,6,1,0,1,3,4,1,1,2,2,2,2,2,1
4,2,5,2,2,1,1,1,0,4,1,2,2,0,1,2,0
58,17,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
63,15,3,0,2,0,1,1,4,4,1,2,2,2,2,1,1
74,16,1,1,1,0,1,1,4,4,1,2,2,2,2,1,0
14,11,5,2,2,2,1,1,0,1,1,2,2,2,1,1,0
65,20,1,0,2,0,1,3,2,1,1,2,2,2,1,1,0
72,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
28,16,1,0,2,0,1,1,4,1,1,2,2,2,2,3,0
77,21,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
78,14,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
33,21,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
47,22,1,0,2,0,1,1,4,4,1,2,2,2,2,1,0
55,19,1,0,1,0,1,1,4,1,1,1,2,2,1,1,0
76,16,2,0,1,0,1,1,4,1,1,2,2,1,2,1,0
57,20,3,0,1,0,1,1,4,1,1,1,2,2,2,2,1
25,17,5,2,2,0,1,3,4,1,1,2,2,2,1,1,1
78,20,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
42,19,3,0,2,0,1,1,4,2,1,2,2,2,1,9,1
61,18,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
10,7,5,2,2,8,1,1,0,4,1,2,2,2,1,2,0
31,19,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
36,22,1,0,2,0,1,1,4,1,1,2,2,2,2,2,1
28,16,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
52,24,3,0,2,0,1,1,4,3,1,2,2,2,2,1,1
49,22,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
56,16,3,15,2,0,1,3,4,1,1,2,2,2,2,1,1
52,20,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
18,16,5,11,2,0,1,3,4,1,1,2,2,2,2,1,0
20,19,5,0,2,0,1,1,4,4,1,2,2,2,1,2,1
6,3,5,10,2,7,1,1,0,4,1,2,2,2,1,2,0
17,14,5,3,2,1,4,1,4,4,2,2,2,2,1,1,1
68,18,1,1,2,0,1,1,4,1,1,2,2,2,2,2,0
